290980.972839	3980066.649	0.0
290980.972839	3980066.649	0.0
290980.972839	3980066.649	0.0
290980.973102	3980066.6601	0.0
290980.973102	3980066.6601	0.0
290980.964081	3980066.66031	0.0
290980.964081	3980066.66031	0.0
290980.964081	3980066.66031	0.0
290980.964081	3980066.66031	0.0
290980.955059	3980066.66053	0.0
290980.955059	3980066.66053	0.0
290980.955059	3980066.66053	0.0
290980.955059	3980066.66053	0.0
290980.955059	3980066.66053	0.0
290980.946038	3980066.66074	0.0
290980.937016	3980066.66096	0.0
290980.918973	3980066.66138	0.0
290980.900666	3980066.65072	0.0
290980.873865	3980066.66246	0.0
290980.8468	3980066.6631	0.0
290980.810714	3980066.66396	0.0
290980.783649	3980066.6646	0.0
290980.720498	3980066.6661	0.0
290980.65761	3980066.67869	0.0
290980.593932	3980066.65801	0.0
290980.540066	3980066.67038	0.0
290980.503979	3980066.67124	0.0
290980.467893	3980066.6721	0.0
290980.404742	3980066.6736	0.0
290980.368655	3980066.67446	0.0
290980.341591	3980066.6751	0.0
290980.305504	3980066.67596	0.0
290980.242353	3980066.67746	0.0
290980.206267	3980066.67831	0.0
290980.17018	3980066.67917	0.0
290980.13383	3980066.66893	0.0
290980.097744	3980066.66979	0.0
290980.025835	3980066.6826	0.0
290979.989748	3980066.68346	0.0
290979.953398	3980066.67322	0.0
290979.926333	3980066.67386	0.0
290979.890511	3980066.68581	0.0
290979.818338	3980066.68753	0.0
290979.782251	3980066.68839	0.0
290979.7191	3980066.68989	0.0
290979.683277	3980066.70184	0.0
290979.646927	3980066.6916	0.0
290979.611105	3980066.70355	0.0
290979.575018	3980066.70441	0.0
290979.538668	3980066.69417	0.0
290979.502582	3980066.69503	0.0
290979.466495	3980066.69589	0.0
290979.430409	3980066.69674	0.0
290979.394586	3980066.70869	0.0
290979.322413	3980066.71041	0.0
290979.250504	3980066.72322	0.0
290979.187353	3980066.72472	0.0
290979.15153	3980066.73667	0.0
290979.115444	3980066.73753	0.0
290979.079094	3980066.72729	0.0
290979.01647	3980066.75098	0.0
290978.980383	3980066.75183	0.0
290978.935275	3980066.75291	0.0
290978.899189	3980066.75376	0.0
290978.872387	3980066.7655	0.0
290978.836301	3980066.76636	0.0
290978.800215	3980066.76721	0.0
290978.764128	3980066.76807	0.0
290978.71902	3980066.76914	0.0
290978.683197	3980066.78109	0.0
290978.647111	3980066.78195	0.0
290978.611025	3980066.78281	0.0
290978.574938	3980066.78367	0.0
