290941.449589	3980043.66638	44.38
290941.378207	3980043.70138	44.56
290941.297803	3980043.73659	44.71
290941.216872	3980043.74961	44.92
290941.144699	3980043.75133	45.15
290941.073317	3980043.78632	45.39
290941.001934	3980043.82132	45.68
290940.921003	3980043.83434	46.01
290940.849357	3980043.85825	46.31
290940.777448	3980043.87106	46.58
290940.706066	3980043.90605	46.8
290940.634683	3980043.94105	46.99
290940.563038	3980043.96495	47.21
290940.491655	3980043.99995	47.41
290940.420009	3980044.02385	47.67
290940.3481	3980044.03666	47.94
290940.276981	3980044.08275	48.16
290940.405716	3980043.80218	48.42
290940.325313	3980043.8374	48.73
290940.236151	3980043.88392	49.1
290940.146989	3980043.93044	49.48
290940.05809	3980043.98805	49.85
290939.959907	3980044.03478	50.24
290939.870745	3980044.0813	50.68
290939.781583	3980044.12782	51.03
290939.692421	3980044.17434	51.28
290939.61228	3980044.22065	51.38
290939.541425	3980044.27784	51.42
290939.470834	3980044.34612	51.46
290939.400242	3980044.4144	51.68
290939.320102	3980044.4607	52.15
290939.240225	3980044.5181	52.7
290939.16937	3980044.57529	53.38
290939.107009	3980044.61007	54.53
290939.045439	3980044.67814	56.38
290938.974057	3980044.71313	58.65
290938.912487	3980044.7812	60.77
290938.720864	3980045.07436	62.71
290938.642305	3980045.18723	64.55
290938.590547	3980045.28837	66.21
290938.537999	3980045.35622	67.76
290938.494736	3980045.43495	69.3
290938.450946	3980045.49149	71.05
290938.398397	3980045.55934	72.72
290938.363892	3980045.62677	74.45
290938.311607	3980045.70571	76.17
290938.268608	3980045.79554	77.82
290938.225345	3980045.87427	79.43
290938.191103	3980045.95278	80.94
290938.166147	3980046.04218	82.46
290938.132433	3980046.14289	83.81
290938.098718	3980046.24359	85.06
290938.065004	3980046.3443	86.34
290938.040047	3980046.43369	87.66
290938.024376	3980046.53397	88.99
290937.990662	3980046.63467	90.22
290937.984013	3980046.73474	91.37
290937.95932	3980046.83523	92.42
290937.943385	3980046.92441	93.38
290937.927978	3980047.03578	94.23
290937.921328	3980047.13584	94.98
290937.90592	3980047.24721	95.71
290937.890249	3980047.34749	96.49
290937.892621	3980047.44734	97.24
290937.885972	3980047.5474	98.01
290937.879586	3980047.65856	98.78
290937.882222	3980047.7695	99.43
290937.893616	3980047.86913	99.98
290937.877944	3980047.96941	100.45
290937.889602	3980048.08014	100.85
290937.89171	3980048.16889	101.2
290937.89461	3980048.29093	101.47
290937.896982	3980048.39077	101.7
290937.908375	3980048.49041	101.91
290937.910748	3980048.59025	102.09
290937.904625	3980048.71251	102.26
290937.916019	3980048.81214	102.44
290937.927676	3980048.92287	102.63
290937.921027	3980049.02293	102.79
290937.923399	3980049.12278	102.95
290937.935056	3980049.2335	103.1
290937.928407	3980049.33357	103.24
290937.940064	3980049.44429	103.36
290937.951721	3980049.55502	103.44
290937.95383	3980049.64377	103.51
290937.965224	3980049.74341	103.58
290937.967859	3980049.85435	103.61
290937.979517	3980049.96508	103.64
290937.99091	3980050.06471	103.61
290937.993546	3980050.17565	103.57
290938.005203	3980050.28638	103.46
290937.998554	3980050.38644	103.33
290938.00119	3980050.49739	103.21
290938.021605	3980050.5968	103.07
290938.024241	3980050.70775	103.0
290938.026613	3980050.80759	102.91
290938.03827	3980050.91832	102.12
290938.032148	3980051.04057	101.49
290938.03452	3980051.14042	101.06
290938.046177	3980051.25115	100.71
290938.048813	3980051.36209	100.43
290938.051185	3980051.46194	100.12
290938.053821	3980051.57288	99.74
290938.065478	3980051.68361	99.35
290938.059092	3980051.79476	99.12
290938.070486	3980051.8944	99.05
290938.073385	3980052.01643	99.04
290938.066736	3980052.1165	98.98
290938.078393	3980052.22722	98.9
290938.062458	3980052.31641	98.72
290938.083401	3980052.43801	98.67
290938.086036	3980052.54896	98.56
290938.09743	3980052.64859	98.5
290938.100329	3980052.77062	98.49
290938.102965	3980052.88157	98.42
290938.114359	3980052.9812	98.33
290938.116731	3980053.08105	98.19
290938.119367	3980053.19199	98.08
290938.122002	3980053.30293	97.97
290938.133923	3980053.42475	97.9
290938.136295	3980053.5246	97.83
290938.147953	3980053.63533	97.72
290938.141567	3980053.74649	97.6
290938.144202	3980053.85743	97.46
290938.146575	3980053.95728	97.37
290938.149474	3980054.07931	97.26
290938.160604	3980054.16785	97.17
290938.154482	3980054.2901	97.15
290938.166139	3980054.40083	97.15
290938.168511	3980054.50068	97.22
290938.170883	3980054.60053	97.26
290938.164497	3980054.71168	97.36
290938.167133	3980054.82262	97.48
290938.178263	3980054.91116	97.61
290938.180899	3980055.0221	97.72
290938.183271	3980055.12195	97.83
290938.176885	3980055.23311	97.96
290938.188542	3980055.34384	98.02
290938.190915	3980055.44368	98.03
290938.193287	3980055.54353	97.97
290938.195659	3980055.64338	97.95
290938.207316	3980055.75411	97.97
290938.209952	3980055.86505	98.02
290938.21206	3980055.9538	98.05
290938.214433	3980056.05365	98.12
290938.22609	3980056.16438	98.14
290938.23722	3980056.25292	98.1
290938.221812	3980056.36429	98.03
290938.242228	3980056.46371	98.01
290938.253622	3980056.56334	97.94
290938.256257	3980056.67428	97.96
290938.267124	3980056.75173	98.01
290938.26976	3980056.86267	98.06
290938.272395	3980056.97361	98.09
290938.274767	3980057.07346	98.09
290938.286161	3980057.17309	98.14
290938.288797	3980057.28404	98.24
290938.290905	3980057.37279	98.32
290938.302563	3980057.48352	98.45
290938.305198	3980057.59446	98.53
290938.32535	3980057.68278	98.69
290938.318964	3980057.79394	98.69
290938.348401	3980057.89315	98.67
290938.360059	3980058.00387	98.69
290938.371452	3980058.10351	98.72
290938.38311	3980058.21423	98.79
290938.394767	3980058.32496	98.89
290938.395821	3980058.36934	98.92
290938.4165	3980058.47985	99.06
290938.418872	3980058.5797	99.09
290938.430529	3980058.69043	99.15
290938.451208	3980058.80094	99.21
290938.471624	3980058.90036	99.22
290938.483017	3980058.99999	99.26
290938.494411	3980059.09963	99.2
290938.506332	3980059.22145	99.11
290938.526484	3980059.30977	98.9
290938.529383	3980059.43181	98.76
290938.549535	3980059.52013	98.61
290938.578972	3980059.61934	98.54
290938.581608	3980059.73028	98.5
290938.602023	3980059.8297	98.51
290938.622438	3980059.92912	98.54
290938.633832	3980060.02875	98.59
290938.645489	3980060.13948	98.65
290938.647598	3980060.22823	98.71
290938.668277	3980060.33875	98.77
290938.688692	3980060.43817	98.83
290938.70858	3980060.5154	98.96
290938.720238	3980060.62613	99.09
290938.740653	3980060.72554	99.22
290938.760805	3980060.81387	99.32
290938.76344	3980060.92481	99.39
290938.921085	3980060.72126	99.47
290938.9415	3980060.82068	99.54
290938.952631	3980060.90922	99.66
290938.963497	3980060.98666	99.73
290938.983649	3980061.07499	99.85
290939.004064	3980061.17441	100.0
290939.015194	3980061.26294	100.12
290939.026588	3980061.36258	100.19
290939.047003	3980061.462	100.27
290939.058134	3980061.55054	100.46
290939.069264	3980061.63908	100.65
290939.080658	3980061.73871	100.89
290939.119116	3980061.8377	101.18
290939.130246	3980061.92624	101.51
290939.150662	3980062.02566	101.93
290939.170813	3980062.11398	102.47
290939.191229	3980062.2134	103.13
290939.211644	3980062.31282	103.97
290939.223038	3980062.41246	104.94
290939.261496	3980062.51145	105.93
290939.281648	3980062.59977	106.85
290939.310821	3980062.68788	107.72
290939.34928	3980062.78687	108.98
290939.387475	3980062.87477	111.03
290939.416912	3980062.97397	113.07
290939.472886	3980063.05035	114.96
290939.511345	3980063.14934	116.42
290939.567583	3980063.2368	117.64
290939.623821	3980063.32427	118.77
290939.652204	3980063.3791	119.4
290939.717464	3980063.46635	120.72
290939.782987	3980063.5647	122.11
290939.848247	3980063.65195	123.61
290939.91377	3980063.7503	125.26
290939.987788	3980063.82625	126.79
290940.062069	3980063.91329	128.22
290940.090452	3980063.96811	128.9
290940.118308	3980064.00075	129.56
290940.15782	3980064.14412	131.18
290940.205828	3980064.26508	131.36
290940.271351	3980064.36343	131.39
290940.34616	3980064.47266	131.31
290940.395485	3980064.6491	131.4
290940.478788	3980064.73592	131.66
290940.562091	3980064.82274	132.52
290940.62735	3980064.91	133.74
290940.683325	3980064.98637	135.29
290940.748321	3980065.06253	137.04
290940.813317	3980065.13869	138.64
290940.896093	3980065.20333	140.24
290940.987627	3980065.25665	141.82
290941.079424	3980065.32108	143.45
290941.1622	3980065.38571	145.04
290941.262492	3980065.42773	146.66
290941.354026	3980065.48106	148.39
290941.463867	3980065.54505	150.19
290941.564158	3980065.58707	152.01
290941.66445	3980065.62909	153.77
290941.774027	3980065.68199	155.45
290941.892099	3980065.71249	157.14
290942.010434	3980065.75408	158.83
290942.119484	3980065.78479	160.38
290942.237555	3980065.81528	161.73
290942.355627	3980065.84578	162.73
290942.48272	3980065.87606	162.98
290942.600528	3980065.89546	162.73
290942.718336	3980065.91487	162.35
290942.836408	3980065.94536	161.99
290942.963501	3980065.97564	161.71
290943.081572	3980066.00614	161.42
290943.190622	3980066.03685	161.43
290943.254037	3980066.04645	161.65
290943.308694	3980066.06735	162.0
290943.43605	3980066.10872	162.93
290943.554122	3980066.13922	163.97
290943.663172	3980066.16993	164.9
290943.789738	3980066.17802	165.74
290943.907546	3980066.19743	166.54
290944.02509	3980066.20574	167.34
290944.143161	3980066.23623	168.18
290944.269991	3980066.25542	169.05
290944.396821	3980066.27461	169.83
290944.523387	3980066.2827	170.61
290944.649952	3980066.29079	171.35
290944.767233	3980066.28801	171.86
290944.885041	3980066.30741	172.1
290944.948192	3980066.30591	172.2
290945.074495	3980066.30291	172.46
290945.192039	3980066.31122	172.83
290945.309847	3980066.33062	173.33
290945.427392	3980066.33893	174.02
290945.553694	3980066.33593	173.97
290945.671238	3980066.34424	173.82
290945.725368	3980066.34295	173.67
290945.842649	3980066.34016	173.36
290945.95993	3980066.33738	173.06
290946.07721	3980066.33459	172.83
290946.194491	3980066.3318	172.51
290946.30275	3980066.32923	172.13
290946.420031	3980066.32645	171.79
290946.537048	3980066.31257	171.53
290946.663351	3980066.30957	171.31
290946.789653	3980066.30657	171.17
290946.888891	3980066.30421	171.06
290946.99715	3980066.30164	170.9
290947.114695	3980066.30994	170.59
290947.222427	3980066.28518	170.35
290947.348729	3980066.28218	170.19
290947.46601	3980066.2794	170.02
290947.583291	3980066.27661	169.91
290947.700571	3980066.27382	169.84
290947.826874	3980066.27082	169.85
290947.944155	3980066.26804	169.67
290948.061435	3980066.26525	169.4
290948.115565	3980066.26397	169.27
290948.232846	3980066.26118	169.1
290948.35039	3980066.26949	168.92
290948.458386	3980066.25582	168.85
290948.566909	3980066.26434	168.8
290948.693211	3980066.26134	168.86
290948.819777	3980066.26944	168.85
290948.937321	3980066.27775	168.85
290949.054602	3980066.27496	168.84
290949.171883	3980066.27217	168.87
290949.2889	3980066.25829	168.95
290949.397423	3980066.26681	169.06
290949.505946	3980066.27534	169.18
290949.631985	3980066.26124	169.3
290949.686378	3980066.27105	169.3
290949.81268	3980066.26805	169.3
290949.929961	3980066.26526	169.26
290950.047242	3980066.26248	169.18
290950.164523	3980066.25969	169.21
290950.290562	3980066.2456	169.19
290950.398821	3980066.24303	169.13
290950.516102	3980066.24024	169.08
290950.633382	3980066.23745	169.06
290950.741642	3980066.23488	169.0
290950.859186	3980066.24319	168.95
290950.976467	3980066.2404	168.85
290951.093484	3980066.22652	168.73
290951.20148	3980066.21286	168.55
290951.318497	3980066.19898	168.44
290951.426756	3980066.1964	168.5
290951.553059	3980066.1934	168.68
290951.661054	3980066.17974	168.96
290951.778599	3980066.18805	169.23
290951.886594	3980066.17438	169.46
