290979.033173	3980047.43948	5.0
290979.033173	3980047.43948	5.0
290979.033173	3980047.43948	5.0
290979.033173	3980047.43948	5.0
290979.033173	3980047.43948	5.0
290979.033173	3980047.43948	5.0
290979.033173	3980047.43948	5.0
290979.017698	3980047.42135	5.0
290979.002662	3980047.42171	5.0
290979.017259	3980047.40286	5.0
290979.017259	3980047.40286	5.0
290979.031417	3980047.36552	5.0
290979.031417	3980047.36552	5.0
290979.030099	3980047.31005	5.0
290979.013306	3980047.23644	5.0
290979.01111	3980047.14399	5.0
290979.025268	3980047.10666	5.0
290979.008475	3980047.03305	5.0
290979.007157	3980046.97758	5.0
290978.975329	3980046.90433	5.0
290978.958975	3980046.84922	5.0
290978.972693	3980046.79339	5.0
290978.971376	3980046.73792	5.0
290978.985534	3980046.70058	5.0
290978.999252	3980046.64475	5.0
290978.999252	3980046.64475	5.0
290979.027567	3980046.57008	5.0
290979.056322	3980046.51389	5.0
290979.055004	3980046.45842	5.0
290979.038651	3980046.40331	5.0
290979.052369	3980046.34748	5.0
290979.052369	3980046.34748	5.0
290979.066527	3980046.31014	5.0
290979.065209	3980046.25467	5.0
290979.063891	3980046.1992	5.0
290979.061256	3980046.08826	5.0
290979.075414	3980046.05092	5.0
290979.089572	3980046.01358	5.0
290979.05906	3980045.99581	5.0
290979.057303	3980045.92185	5.0
290979.057303	3980045.92185	5.0
290979.055108	3980045.82939	5.0
290979.054229	3980045.79241	5.0
290979.054229	3980045.79241	5.0
290979.036997	3980045.70032	5.0
290979.03568	3980045.64485	5.0
290979.034362	3980045.58938	5.0
290979.018008	3980045.53426	5.0
290979.002094	3980045.49764	5.0
290978.98574	3980045.44253	5.0
290978.984423	3980045.38705	5.0
290978.983105	3980045.33158	5.0
290978.967191	3980045.29496	5.0
290978.965873	3980045.23949	5.0
290978.979592	3980045.18366	5.0
290978.963677	3980045.14704	5.0
290978.946884	3980045.07343	5.0
290978.946445	3980045.05494	5.0
290978.945128	3980044.99947	5.0
290978.928774	3980044.94436	5.0
290978.927456	3980044.88889	5.0
290978.926578	3980044.85191	5.0
290978.940736	3980044.81457	5.0
290978.924382	3980044.75945	5.0
290978.923504	3980044.72247	5.0
290978.922625	3980044.68549	5.0
290978.906272	3980044.63038	5.0
290978.91999	3980044.57455	5.0
290978.904076	3980044.53793	5.0
290978.887283	3980044.46432	5.0
290978.870929	3980044.40921	5.0
290978.855015	3980044.37259	5.0
290978.854136	3980044.33561	5.0
290978.853258	3980044.29862	5.0
290978.853258	3980044.29862	5.0
290978.850623	3980044.18768	5.0
290978.850623	3980044.18768	5.0
290978.849744	3980044.1507	5.0
290978.832512	3980044.05861	5.0
290978.832512	3980044.05861	5.0
290978.831195	3980044.00314	5.0
290978.844913	3980043.94731	5.0
290978.844913	3980043.94731	5.0
290978.825924	3980043.78125	5.0
290978.839643	3980043.72542	5.0
290978.839643	3980043.72542	5.0
290978.837447	3980043.63297	5.0
290978.852044	3980043.61413	5.0
290978.850726	3980043.55865	5.0
290978.834812	3980043.52203	5.0
290978.833933	3980043.48505	5.0
290978.832616	3980043.42958	5.0
290978.846334	3980043.37375	5.0
290978.83042	3980043.33713	5.0
290978.814505	3980043.3005	5.0
290978.814505	3980043.3005	5.0
290978.81187	3980043.18956	5.0
290978.810113	3980043.1156	5.0
290978.808357	3980043.04164	5.0
290978.83755	3980043.00394	5.0
290978.850829	3980042.92963	5.0
290978.819879	3980042.89336	5.0
290978.834037	3980042.85602	5.0
290978.817244	3980042.78242	5.0
290978.816365	3980042.74544	5.0
290978.815048	3980042.68997	5.0
290978.81373	3980042.63449	5.0
290978.797816	3980042.59787	5.0
290978.781901	3980042.56125	5.0
290978.79562	3980042.50542	5.0
290978.76423	3980042.45066	5.0
290978.762473	3980042.3767	5.0
290978.776631	3980042.33936	5.0
290978.745681	3980042.3031	5.0
290978.729327	3980042.24798	5.0
290978.728009	3980042.19251	5.0
290978.727131	3980042.15553	5.0
290978.711217	3980042.11891	5.0
290978.709899	3980042.06344	5.0
290978.693985	3980042.02681	5.0
290978.693985	3980042.02681	5.0
290978.691349	3980041.91587	5.0
290978.675435	3980041.87925	5.0
290978.675435	3980041.87925	5.0
290978.658203	3980041.78715	5.0
290978.657324	3980041.75017	5.0
290978.657324	3980041.75017	5.0
290978.640092	3980041.65808	5.0
290978.623739	3980041.60296	5.0
290978.592349	3980041.54821	5.0
290978.592349	3980041.54821	5.0
290978.574678	3980041.43762	5.0
290978.57336	3980041.38215	5.0
290978.557446	3980041.34553	5.0
290978.556128	3980041.29006	5.0
290978.554372	3980041.2161	5.0
290978.538457	3980041.17947	5.0
290978.522104	3980041.12436	5.0
290978.507067	3980041.12472	5.0
290978.475678	3980041.06996	5.0
290978.488957	3980040.99564	5.0
290978.488957	3980040.99564	5.0
290978.488518	3980040.97715	5.0
290978.45625	3980040.88541	5.0
290978.469968	3980040.82959	5.0
290978.438579	3980040.77483	5.0
290978.437261	3980040.71936	5.0
290978.420468	3980040.64575	5.0
290978.434626	3980040.60842	5.0
290978.433308	3980040.55294	5.0
290978.43243	3980040.51596	5.0
290978.416076	3980040.46085	5.0
290978.414759	3980040.40538	5.0
290978.41388	3980040.3684	5.0
290978.412563	3980040.31293	5.0
